estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,heading_error_deg,initial_heading_deg,initial_source,initial_x_m,initial_y_m,moga_final_cost,moga_initial_cost,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
-0.060829337427582404,298.3793579066277,705.035364646115,-3.4238667488098145,0.21137453981078871,2.1610794882263664,darces,296.82673985242803,704.909306021473,2.3501783185297147,13.959745215197065,1,solution,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,765.5780141836418,2.928211271762848
-1.9460118641659268,706.0270024887077,668.6023601060488,-14.51198935508728,0.01413711560066577,-3.084812330497599,darces,707.6332997973683,669.6923165721663,0.43647723858803344,3.008180351310415,2,solution,12.267229080200195,-0.6570590734481812,-0.8115395307540894,963.955804671719,13.700449824333191
-40.77683435059762,22.527073473910278,-9.568401242388225,-0.3265777826309204,0.05863730671175389,-41.7265015797872,darces,23.530406151698205,-9.91169333065928,0.36203091307457247,2.388879693542837,3,solution,23.901281356811523,-10.196999549865723,-0.5373302102088928,1.5111529166803401,0.2107524275779724
-64.60766858272092,-548.7118900491199,-548.6523671757266,7.182891130447388,0.1836663543382499,-63.43494882292201,darces,-547.485291572496,-542.9693035591749,1.3913711268132505,10.95980831677387,4,solution,36.56502151489258,-34.223609924316406,-2.5595836639404297,779.2214123707967,9.742474794387817
-147.4458576040257,677.3434882924747,623.3462797572981,-15.234854221343994,0.10029946685495106,-147.01801191498905,darces,682.2551790861511,624.9015332888766,1.9033349651263578,12.99486059052254,5,solution,19.5212345123291,-46.497894287109375,-2.1845808029174805,938.84042044941,13.050273418426514
-149.24024699090387,4.526000571297459,-63.91225604649851,0.06205463409423828,0.01676925155301779,-149.01246435349466,ransac,4.585683798384288,-64.1127999365938,0.7472344659511535,4.1070980487935245,6,solution,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,7.347758154738075,0.5163844227790833
,,,,,,none,,,,,7,feature_pose_unavailable,-8.252805709838867,-83.77835845947266,-1.3806068897247314,,
,,,,,,none,,,,,8,feature_pose_unavailable,-11.781176567077637,-93.33480834960938,-2.9016098976135254,,
,,,,,,none,,,,,9,feature_pose_unavailable,-18.610734939575195,-138.35015869140625,-2.200972080230713,,
,,,,,,none,,,,,10,feature_pose_unavailable,-23.69623565673828,-150.10791015625,-0.596463680267334,,
,,,,,,none,,,,,11,feature_pose_unavailable,-26.17138671875,-156.74221801757812,-0.03909933567047119,,
-95.65850662157551,-403.65147736702727,-292.90074971794667,8.865030765533447,0.05277021562255789,-99.23396673281117,darces,-409.96580016142315,-278.01536904438717,1.7213534519316143,22.624214725206066,12,solution,-27.199756622314453,-174.37538146972656,1.2406376600265503,394.6696859020609,7.624393105506897
,,,,,,none,,,,,13,feature_pose_unavailable,-30.75284194946289,-198.97962951660156,2.7760562896728516,,
-132.31039590549148,-308.5545122145379,203.3792788684077,10.019397214055061,0.36943453937157034,-136.14916686802619,darces,-307.51661885687366,202.2156618420755,3.2040952427901104,24.084691885355614,14,solution,-50.64036178588867,-224.77685546875,3.8478145599365234,499.8373579094205,6.171582654118538
148.50191519264695,-14.46133340101083,7.599480668034897,0.47952258586883545,0.053006984454826746,149.48070110740093,ransac,-15.223785486810478,6.662580500993627,1.2575189874760933,7.263055358600042,15,solution,-16.422508239746094,6.153733253479004,0.1715155839920044,2.4364712874941374,0.30800700187683105
,,,,,,none,,,,,16,feature_pose_unavailable,-178.57537841796875,-323.9828796386719,6.217787742614746,,
,,,,,,none,,,,,17,feature_pose_unavailable,-102.15924835205078,-266.02862548828125,3.638662815093994,,
-139.2268423443318,909.4453894692813,204.76693044863396,-17.074795484542847,0.10301330378317348,-143.0236542100022,darces,913.4045200248709,203.3674604319458,1.062564985050318,17.882786708836118,18,solution,-131.5979461669922,-290.22393798828125,5.277122974395752,1152.7303182048393,22.3519184589386
,,,,,,none,,,,,19,feature_pose_unavailable,-162.78665161132812,-310.0521240234375,5.476531028747559,,
-137.13681735728022,-184.4113247694657,-341.1887779956043,7.009496450424194,0.11681016512587489,-138.4473868518652,darces,-182.02043827964414,-340.4152373355576,2.1536031000225555,13.284364759169225,20,solution,-194.00518798828125,-337.96356201171875,6.880199909210205,10.121473687366525,0.12929654121398926
-139.67750573570027,-331.69648617178456,250.83947492320527,8.983523935079575,0.1699518985894675,-143.02949529423162,ransac,-332.4737459367599,247.59659891944952,0.9936261929642037,10.000631073775176,21,solution,-211.0142364501953,-352.2628173828125,5.4391608238220215,615.0581926798775,3.544363111257553
-154.76445798845222,-225.05554777365032,-373.43270480918227,5.982954502105713,0.14593593213582023,-159.3915021436999,darces,-231.7612234117101,-376.9880552473066,0.9217287398495964,16.374360947681456,22,solution,-236.06866455078125,-371.45111083984375,5.889065742492676,11.189971215603801,0.09388875961303711
-158.83035200627523,-251.58619427603512,-383.94280688554096,6.48045239970088,0.11192372765952761,-156.81946677523177,ransac,-249.60498941208255,-382.9458072829075,1.8871328970302423,11.928361765307496,23,solution,-252.51278686523438,-377.9277648925781,6.394556045532227,6.085992441949407,0.08589635416865349
,,,,,,none,,,,,24,feature_pose_unavailable,-279.89703369140625,-394.0205078125,5.653914928436279,,
,,,,,,none,,,,,25,feature_pose_unavailable,-301.57952880859375,-399.9701232910156,3.864340305328369,,
94.7481831169786,636.2708580666266,-252.71956279339656,-13.324304036796093,0.10555891264646287,97.23692202596801,ransac,638.7146502657738,-253.1181098294409,1.829836674546791,12.62766108024921,26,solution,-312.87744140625,-352.31488037109375,5.095863342285156,954.3593252416282,18.42016737908125
,,,,,,none,,,,,27,feature_pose_unavailable,-355.8419494628906,-339.0829162597656,6.069794654846191,,
-146.2511745053776,-541.4752912592453,-311.30863727816484,10.280546188354492,0.052911573390633085,-145.4858092134073,darces,-538.3625279348689,-307.8741547601103,3.381586873595137,21.94191586862597,28,solution,-390.8143615722656,-362.02740478515625,6.942140579223633,158.9688935344688,3.3384056091308594
